"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201802","2호선","건대입구","223","11","16209","1617","22250","13240","52893","23366","96456","56228","61737","47981","37783","44541","38715","52654","46333","66095","53168","74184","54757","75951","59763","78999","67138","88830","77089","113013","93269","168885","76158","145842","77094","81566","89827","69320","95398","61695","61656","39289","10649","14173","153","1325","1","27","0","0","20180303"
"201802","2호선","구의(광진구청)","12","0","10704","1257","20711","9205","59579","12750","103753","36215","58480","24335","32368","19217","29251","19885","30523","21644","32225","25490","28798","26808","28021","32057","30055","36096","33905","45374","42372","72067","24721","66189","19067","43464","17159","42526","14658","42136","9246","25592","1670","8818","23","135","1","13","0","0","20180303"
"201802","2호선","강변(동서울터미널)","12","1","8781","3560","24728","28943","82073","34005","128704","53076","100575","51525","85231","51701","83072","53018","81063","62143","79340","70989","74797","76786","72727","86596","74520","94329","82356","101647","84528","133644","72155","119057","56864","82072","48301","70798","37063","64076","14715","36597","2322","9818","64","129","0","7","0","0","20180303"
"201802","2호선","잠실나루","2","1","2573","1447","11268","8124","41427","17931","51926","36201","31319","25187","24262","19207","25061","17678","24303","21194","24098","23770","24478","22319","25707","21517","28810","21701","32483","25366","34867","39190","19429","36909","14748","22914","11227","21037","7514","21393","3363","14124","514","4761","5","68","0","4","0","0","20180303"
"201802","2호선","잠실(송파구청)","93","7","11911","4735","42520","32236","118076","75813","176692","170638","125744","181538","86258","116920","90490","127329","99182","123535","117466","132231","122370","128872","139759","134130","162323","143266","194103","154892","261285","217984","198249","179804","179184","106183","160631","97291","118671","94090","38570","60644","4639","15416","49","280","0","19","0","0","20180303"
"201802","2호선","잠실새내","41","4","5100","867","16385","8211","54408","14047","78174","27828","48828","32001","32904","24764","33245","26632","35315","30517","37487","35665","33704","38473","35150","40761","38065","46361","43856","58326","47842","89337","36998","80487","30880","47875","32256","40307","32225","37893","20074","22868","3580","7307","35","185","0","1","0","0","20180303"
"201802","2호선","종합운동장","12","0","2482","1504","7068","10235","19863","13390","27752","28032","21633","19378","14761","13705","15028","13089","18808","15000","18099","15953","17814","19758","15508","17634","18880","18476","25142","22802","23554","36446","16163","30241","10164","16911","13116","16772","10427","17420","11651","10984","474","3282","27","168","0","3","0","0","20180303"
"201802","2호선","삼성(무역센터)","106","1","4335","4788","7388","32419","16718","101908","23397","302895","24341","221603","24695","102960","36494","90335","46908","85870","64052","94830","78547","85561","98796","75347","115201","71920","150054","69695","276971","77417","185475","54570","134073","24920","117866","19198","86312","16375","29265","9596","3676","4918","28","1813","0","34","0","0","20180303"
"201802","2호선","선릉","125","4","5294","5316","11506","32744","20909","96819","32922","264258","32269","189566","33968","77864","45373","54949","53149","50507","64309","60103","72517","54506","89495","48156","122146","47119","136079","50598","263716","59179","147652","45973","89684","25735","97090","21198","73954","19476","32700","12800","5632","5930","47","120","0","9","0","0","20180303"
"201802","2호선","역삼","42","2","3761","6573","8636","31524","14037","104268","23569","314804","23278","229783","23974","96993","32745","63204","41384","53745","51149","64282","56430","57762","73691","52185","85866","47260","124285","50449","261504","60669","141353","46707","84320","25054","90923","19135","63305","16185","35018","11608","5084","3799","20","73","0","2","0","0","20180303"
"201802","2호선","강남","251","6","13817","10232","20744","48412","40057","150473","65888","310652","57846","319226","58418","169409","81489","146779","106959","152304","141695","191898","145267","165143","174413","155727","196686","156137","243540","181715","355181","251417","260465","199965","207361","89968","253395","64191","270748","53512","129223","34807","23027","10129","203","164","1","13","0","0","20180303"
"201802","2호선","교대(법원.검찰청)","13","1","2471","5594","12087","23251","23365","49466","35710","142159","29853","130967","27218","65383","34764","60319","38273","55885","48999","61048","55632","57556","60290","51656","61112","51046","82441","59286","139607","77329","76407","56939","55265","30393","62068","25985","58566","24818","24195","14510","4901","4548","25","72","0","1","0","0","20180303"
"201802","2호선","서초","6","1","1140","4307","6143","15206","12684","40355","21138","115679","22783","85285","17701","39154","26520","35428","24872","26970","34785","30088","34414","31069","38586","23427","43051","23833","55675","24467","100489","28120","45854","21907","30972","11252","34461","10147","24970","10194","7935","6321","1381","1768","10","22","0","1","0","0","20180303"
"201802","2호선","방배","5","0","3027","2775","8636","11440","22434","23769","36038","67357","28169","42702","20027","25602","21403","20296","23948","21227","26235","25977","26419","25230","29270","23422","32237","24788","38890","30077","65167","37716","33083","33962","22932","21776","22970","20061","18902","21127","8511","13394","1692","4304","16","72","0","4","0","0","20180303"
"201802","2호선","사당","90","4","10776","3257","20959","25612","61123","41653","86671","69211","63132","51740","42465","42612","42927","51931","49733","53078","55599","53062","60727","53977","57374","61415","59858","76756","67422","106162","84508","154832","66047","139467","61541","77976","68710","70417","69294","70346","41690","46755","7805","15132","87","1177","1","26","0","0","20180303"
"201802","2호선","낙성대","64","1","9528","1821","23221","9201","76266","16716","120769","39211","75404","33431","40144","25228","36304","22381","40196","27793","40918","29719","35869","31451","36408","35652","36643","39917","44386","49565","54417","80086","34018","89097","24970","57316","25059","54494","19153","56096","10678","39445","1701","12076","19","526","0","6","0","0","20180303"
"201802","2호선","서울대입구(관악구청)","3786","30","25725","2396","38976","14501","116625","24929","171445","59844","110992","62262","66193","49574","62791","48774","67219","54123","76880","63232","70305","64051","69481","71395","75343","77291","83507","93920","97596","140873","63717","151781","51120","93573","51385","88093","48867","90472","26011","60627","4137","20470","35","4106","0","75","0","0","20180303"
"201802","2호선","봉천","54","2","12746","1871","24240","8108","66680","9946","97439","24566","58649","21722","33705","19668","30125","20368","33367","21824","34672","24335","28730","26534","27214","33177","30703","35944","31926","43126","34051","62625","21746","64473","16219","40778","15519","39354","11959","39721","5231","24355","928","7728","24","328","0","0","0","0","20180303"
"201802","2호선","신림","200","10","35565","4319","66345","19416","192625","29829","297893","59431","172216","52155","96650","47507","85098","52907","91342","61598","92612","70186","83017","79260","81410","91496","85105","108585","94682","135001","101216","216777","76112","241919","59892","152063","58079","140837","53996","144729","31697","97774","5354","32110","86","911","0","0","0","0","20180303"
"201802","2호선","신대방","107","3","20265","1802","31318","9103","83994","16795","118874","32941","77136","22534","44267","19776","37374","20338","38407","22689","38574","26174","32877","29835","31559","37989","33676","42664","35602","53898","43332","76261","28160","78911","19933","53999","15842","55714","11906","61304","5982","36170","1007","10836","13","292","0","0","0","0","20180303"
"201802","2호선","구로디지털단지","133","7","31651","5081","46167","18314","126827","61225","169851","244224","109238","142189","69207","59894","65949","50626","70719","50760","73754","63015","68664","68819","70097","71335","78721","79159","104746","100911","215068","144136","135664","146809","78564","92887","67942","92026","54911","95201","28461","61020","4465","16624","55","551","0","0","0","0","20180303"
"201802","2호선","대림(구로구청)","262","6","26794","2973","28381","11130","64451","20248","93286","59389","66498","37209","41810","32798","36391","36922","39609","37224","41795","38283","38538","39370","37769","45064","39827","47772","46923","62144","62826","72351","36976","66069","26345","45520","22283","53191","16007","57022","8737","30056","1346","8346","37","383","0","3","0","0","20180303"
"201802","2호선","신도림","2213","15","30575","4913","47454","18385","129413","40234","137377","113103","87664","72842","63204","68075","63022","66741","73491","76722","81645","82430","81984","76950","87369","81983","90014","90570","106735","110275","145917","165307","96428","157473","79797","88063","80368","79909","63056","81970","34643","63807","3376","28219","42","3163","2","69","0","0","20180303"
"201802","2호선","문래","6","0","3363","1748","11445","8251","37920","25744","40559","100046","23932","50780","18628","20428","19152","19474","23008","20798","24177","22562","23976","21852","25538","21192","27101","22356","38187","26089","81034","39397","38249","37774","22800","21998","21703","19428","18069","17937","8449","12748","1407","4246","9","125","0","7","0","0","20180303"
"201802","2호선","영등포구청","26","1","4995","2269","11883","10231","36793","30798","42118","102927","27288","48947","21730","24739","23199","22877","25119","24008","27699","26334","27911","25839","29271","26977","31458","27083","42196","32140","91065","46466","39987","41869","28270","23911","27368","21817","22147","20856","9861","14756","1720","5483","8","220","0","5","0","0","20180303"
"201802","2호선","당산","13","1","5553","2642","13786","11066","44215","25930","55529","74491","35187","36228","24514","19932","24289","20540","25578","21070","25710","23874","23236","24104","24339","26069","25861","30080","36587","37687","59128","58861","34034","55303","21639","34679","20498","33796","17371","32744","9370","22525","1586","6885","16","310","2","8","0","0","20180303"
"201802","2호선","합정","60","3","8221","2533","15422","15487","41650","33259","52929","86038","35357","65950","27376","40625","29552","39789","33943","45390","37686","54384","39175","51350","42810","52050","49729","57297","62939","67865","100333","99982","71633","88626","56391","46137","67378","36231","66728","31954","37171","22746","6210","8437","70","536","0","7","0","0","20180303"
"201802","2호선","홍대입구","1497","17","37118","3616","36459","16972","64928","32320","80329","100560","59816","105143","53735","90088","61003","114675","70666","151473","83578","184288","94048","180442","115066","180120","143547","184179","175233","203683","213766","252524","181412","218540","172736","122700","209766","91189","226911","77973","130608","54582","16374","22108","201","2446","1","40","0","0","20180303"
"201802","2호선","신촌","64","5","9681","3114","14475","13943","34533","33342","49904","79022","38141","105499","38544","73266","48045","74071","62247","81273","72221","91768","73266","84328","81474","79390","90901","82585","108759","96282","115123","130181","89892","109276","93151","56831","99556","45933","108580","40446","59432","29061","9244","9707","110","221","0","7","0","0","20180303"
"201802","2호선","이대","17","0","2685","813","5901","6889","15623","14183","22299","36635","16605","40141","15344","35409","18252","32845","31817","39425","32738","40967","31151","35862","34654","33286","44766","31890","49529","31571","46218","34231","32916","29771","24741","17135","26710","15246","21036","14941","6798","11320","881","3685","9","83","0","2","0","0","20180303"
"201802","2호선","아현","28","0","4060","582","8454","3296","22120","8198","32747","14939","20141","11915","15266","9445","15164","8786","16523","10507","16011","12771","13940","12556","14811","14036","14698","15669","16169","18731","18400","25383","11626","25236","8028","16074","6641","16011","4503","16141","2615","11466","391","3434","2","94","0","5","0","0","20180303"
"201802","2호선","충정로(경기대입구)","30","4","3068","966","6311","5966","15854","16514","22999","62754","14973","34109","12333","13387","13558","11298","13733","11024","14900","13489","14622","12478","15219","13551","17359","13949","21095","15817","52445","21636","21443","18496","12096","12141","11308","12021","8763","11508","4037","8419","754","2602","7","80","0","3","0","0","20180303"
