"type","date","hour","no2_mean","no2_sd"
"Road",2018-02-03,17,18,1.4142135623731
"Road",2018-02-03,18,18.5,2.12132034355964
"Road",2018-02-03,19,18.5,2.12132034355964
"Road",2018-02-03,20,15.5,0.707106781186548
"Road",2018-02-03,21,14.5,2.12132034355964
"Road",2018-02-03,22,12,1.4142135623731
"Road",2018-02-03,23,16.5,2.12132034355964
"Road",2018-02-04,0,19.5,0.707106781186548
"Road",2018-02-04,1,18.5,2.12132034355964
"Road",2018-02-04,2,16,0
"Road",2018-02-04,3,12.5,0.707106781186548
"Road",2018-02-04,4,8.5,0.707106781186548
"Road",2018-02-04,5,9.5,0.707106781186548
"Road",2018-02-04,6,12,1.4142135623731
"Road",2018-02-04,7,12,1.4142135623731
"Road",2018-02-04,8,16,4.24264068711928
"Road",2018-02-04,9,15,2.82842712474619
"Road",2018-02-04,10,14,1.4142135623731
"Road",2018-02-04,11,11.5,0.707106781186548
"Road",2018-02-04,12,11,0
"Road",2018-02-04,13,13,2.82842712474619
"Road",2018-02-04,14,14,1.4142135623731
"Road",2018-02-04,15,12.5,0.707106781186548
"Road",2018-02-04,16,14.5,2.12132034355964
"Road",2018-02-04,17,15,1.4142135623731
"Road",2018-02-04,18,16.5,0.707106781186548
"Road",2018-02-04,19,18.5,3.53553390593274
"Road",2018-02-04,20,17,1.4142135623731
"Road",2018-02-04,21,16,1.4142135623731
"Road",2018-02-04,22,13,2.82842712474619
"Road",2018-02-04,23,14.5,2.12132034355964
"Road",2018-02-05,0,18,4.24264068711928
"Road",2018-02-05,1,21,2.82842712474619
"Road",2018-02-05,2,22,1.4142135623731
"Road",2018-02-05,3,18.5,0.707106781186548
"Road",2018-02-05,4,10,0
"Road",2018-02-05,5,11.5,2.12132034355964
"Road",2018-02-05,6,21,2.82842712474619
"Road",2018-02-05,7,29,9.89949493661167
"Road",2018-02-05,8,36.5,0.707106781186548
"Road",2018-02-05,9,33.5,6.36396103067893
"Road",2018-02-05,10,25.5,2.12132034355964
"Road",2018-02-05,11,20,2.82842712474619
"Road",2018-02-05,12,15,1.4142135623731
"Road",2018-02-05,13,17.5,0.707106781186548
"Road",2018-02-05,14,14,0
"Road",2018-02-05,15,13.5,0.707106781186548
"Road",2018-02-05,16,14.5,0.707106781186548
"Road",2018-02-05,17,16.5,2.12132034355964
"Road",2018-02-05,18,21,8.48528137423857
"Road",2018-02-05,19,21.5,0.707106781186548
"Road",2018-02-05,20,22,1.4142135623731
"Road",2018-02-05,21,16,2.82842712474619
"Road",2018-02-05,22,15,4.24264068711928
"Road",2018-02-05,23,22.5,6.36396103067893
"Road",2018-02-06,0,26.5,2.12132034355964
"Road",2018-02-06,1,20,2.82842712474619
"Road",2018-02-06,2,9,1.4142135623731
"Road",2018-02-06,3,8.5,0.707106781186548
"Road",2018-02-06,4,8,1.4142135623731
"Road",2018-02-06,5,8.5,0.707106781186548
"Road",2018-02-06,6,14.5,0.707106781186548
"Road",2018-02-06,7,20,1.4142135623731
"Road",2018-02-06,8,25,2.82842712474619
"Road",2018-02-06,9,28,7.07106781186548
"Road",2018-02-06,10,19.5,3.53553390593274
"Road",2018-02-06,11,17,2.82842712474619
"Road",2018-02-06,12,18,1.4142135623731
"Road",2018-02-06,13,15,4.24264068711928
"Road",2018-02-06,14,19,2.82842712474619
"Road",2018-02-06,15,15,1.4142135623731
"Road",2018-02-06,16,19,4.24264068711928
"Road",2018-02-06,17,20.5,6.36396103067893
"Road",2018-02-06,18,29,4.24264068711928
"Road",2018-02-06,19,32,1.4142135623731
"Road",2018-02-06,20,18.5,4.94974746830583
"Road",2018-02-06,21,15.5,3.53553390593274
"Road",2018-02-06,22,18.5,4.94974746830583
"Road",2018-02-06,23,15,4.24264068711928
"Road",2018-02-07,0,15,0
"Road",2018-02-07,1,16.5,3.53553390593274
"Road",2018-02-07,2,17.5,2.12132034355964
"Road",2018-02-07,3,14.5,0.707106781186548
"Road",2018-02-07,4,15.5,0.707106781186548
"Road",2018-02-07,5,19.5,2.12132034355964
"Road",2018-02-07,6,35,7.07106781186548
"Road",2018-02-07,7,47,4.24264068711928
"Road",2018-02-07,8,56.5,7.77817459305202
"Road",2018-02-07,9,56,0
"Road",2018-02-07,10,65.5,9.19238815542512
"Road",2018-02-07,11,66,2.82842712474619
"Road",2018-02-07,12,34,0
"Road",2018-02-07,13,29.5,3.53553390593274
"Road",2018-02-07,14,30.5,0.707106781186548
"Road",2018-02-07,15,32,4.24264068711928
"Road",2018-02-07,16,33,1.4142135623731
"Road",2018-02-07,17,38.5,2.12132034355964
"Road",2018-02-07,18,49,5.65685424949238
"Road",2018-02-07,19,55,5.65685424949238
"Road",2018-02-07,20,51.5,7.77817459305202
"Road",2018-02-07,21,55.5,6.36396103067893
"Road",2018-02-07,22,57,5.65685424949238
"Road",2018-02-07,23,54,5.65685424949238
"Road",2018-02-08,0,45.5,6.36396103067893
"Road",2018-02-08,1,50,11.3137084989848
"Road",2018-02-08,2,46.5,6.36396103067893
"Road",2018-02-08,3,52,4.24264068711928
"Road",2018-02-08,4,50.5,0.707106781186548
"Road",2018-02-08,5,57,4.24264068711928
"Road",2018-02-08,6,60.5,9.19238815542512
"Road",2018-02-08,7,64,2.82842712474619
"Road",2018-02-08,8,67,2.82842712474619
"Road",2018-02-08,9,74,2.82842712474619
"Road",2018-02-08,10,72,14.142135623731
"Road",2018-02-08,11,69,1.4142135623731
"Road",2018-02-08,12,68.5,3.53553390593274
"Road",2018-02-08,13,63.5,0.707106781186548
"Road",2018-02-08,14,60,1.4142135623731
"Road",2018-02-08,15,46,1.4142135623731
"Road",2018-02-08,16,56,7.07106781186548
"Road",2018-02-08,17,61,2.82842712474619
"Road",2018-02-08,18,62.5,4.94974746830583
"Road",2018-02-08,19,61.5,9.19238815542512
"Road",2018-02-08,20,73.5,10.6066017177982
"Road",2018-02-08,21,71,9.89949493661167
"Road",2018-02-08,22,71,8.48528137423857
"Road",2018-02-08,23,77.5,9.19238815542512
"Road",2018-02-09,0,81,9.89949493661167
"Road",2018-02-09,1,70.5,4.94974746830583
"Road",2018-02-09,2,84,11.3137084989848
"Road",2018-02-09,3,78,11.3137084989848
"Road",2018-02-09,4,73.5,4.94974746830583
"Road",2018-02-09,5,71.5,2.12132034355964
"Road",2018-02-09,6,69.5,0.707106781186548
"Road",2018-02-09,7,78,1.4142135623731
"Road",2018-02-09,8,73,5.65685424949238
"Road",2018-02-09,9,82,2.82842712474619
"Road",2018-02-09,10,84.5,14.8492424049175
"Road",2018-02-09,11,83,12.7279220613579
"Road",2018-02-09,12,76.5,12.0208152801713
"Road",2018-02-09,13,73.5,6.36396103067893
"Road",2018-02-09,14,82,4.24264068711928
"Road",2018-02-09,15,82.5,3.53553390593274
"Road",2018-02-09,16,84,7.07106781186548
"Road",2018-02-09,17,70,2.82842712474619
"Road",2018-02-09,18,63.5,2.12132034355964
"Road",2018-02-09,19,73.5,12.0208152801713
"Road",2018-02-09,20,71,7.07106781186548
"Road",2018-02-09,21,75,7.07106781186548
"Road",2018-02-09,22,82,4.24264068711928
"Road",2018-02-09,23,82,1.4142135623731
"Road",2018-02-10,0,69,5.65685424949238
"Road",2018-02-10,1,60.5,21.920310216783
"Road",2018-02-10,2,65.5,4.94974746830583
"Road",2018-02-10,3,53,4.24264068711928
"Road",2018-02-10,4,48,1.4142135623731
"Road",2018-02-10,5,44,2.82842712474619
"Road",2018-02-10,6,47,2.82842712474619
"Road",2018-02-10,7,56.5,2.12132034355964
"Road",2018-02-10,8,59.5,0.707106781186548
"Road",2018-02-10,9,64.5,0.707106781186548
"Road",2018-02-10,10,42,1.4142135623731
"Road",2018-02-10,11,40.5,0.707106781186548
"Road",2018-02-10,12,32,0
"Road",2018-02-10,13,28.5,4.94974746830583
"Road",2018-02-10,14,19,0
"Road",2018-02-10,15,24.5,4.94974746830583
"Road",2018-02-10,16,21,2.82842712474619
"Road",2018-02-10,17,21.5,2.12132034355964
"Road",2018-02-10,18,20.5,4.94974746830583
"Road",2018-02-10,19,19.5,4.94974746830583
"Road",2018-02-10,20,17,0
"Road",2018-02-10,21,13.5,2.12132034355964
"Road",2018-02-10,22,13.5,2.12132034355964
"Road",2018-02-10,23,21,7.07106781186548
"Road",2018-02-11,0,21.5,6.36396103067893
"Road",2018-02-11,1,21,1.4142135623731
"Road",2018-02-11,2,17.5,0.707106781186548
"Road",2018-02-11,3,15,0
"Road",2018-02-11,4,12.5,2.12132034355964
"Road",2018-02-11,5,10,1.4142135623731
"Road",2018-02-11,6,11.5,3.53553390593274
"Road",2018-02-11,7,13.5,4.94974746830583
"Road",2018-02-11,8,22.5,6.36396103067893
"Road",2018-02-11,9,20.5,3.53553390593274
"Road",2018-02-11,10,21,4.24264068711928
"Road",2018-02-11,11,19,1.4142135623731
"Road",2018-02-11,12,16,0
"Road",2018-02-11,13,15,2.82842712474619
"Road",2018-02-11,14,15,0
"Road",2018-02-11,15,16.5,2.12132034355964
"Road",2018-02-11,16,17.5,3.53553390593274
"Road",2018-02-11,17,20,1.4142135623731
"Road",2018-02-11,18,26.5,0.707106781186548
"Road",2018-02-11,19,31,1.4142135623731
"Road",2018-02-11,20,30,2.82842712474619
"Road",2018-02-11,21,30,4.24264068711928
"Road",2018-02-11,22,25,1.4142135623731
"Road",2018-02-11,23,10.5,2.12132034355964
"Road",2018-02-12,0,10.5,2.12132034355964
"Road",2018-02-12,1,9.5,2.12132034355964
"Road",2018-02-12,2,10,1.4142135623731
"Road",2018-02-12,3,9,0
"Road",2018-02-12,4,9,0
"Road",2018-02-12,5,12.5,3.53553390593274
"Road",2018-02-12,6,17,2.82842712474619
"Road",2018-02-12,7,43,9.89949493661167
"Road",2018-02-12,8,46,5.65685424949238
"Road",2018-02-12,9,35.5,10.6066017177982
"Road",2018-02-12,10,22,2.82842712474619
"Road",2018-02-12,11,21,5.65685424949238
"Road",2018-02-12,12,27.5,2.12132034355964
"Road",2018-02-12,13,25,4.24264068711928
"Road",2018-02-12,14,23,7.07106781186548
"Road",2018-02-12,15,25,4.24264068711928
"Road",2018-02-12,16,25,4.24264068711928
"Road",2018-02-12,17,27.5,0.707106781186548
"Road",2018-02-12,18,34.5,2.12132034355964
"Road",2018-02-12,19,41.5,0.707106781186548
"Road",2018-02-12,20,52.5,6.36396103067893
"Road",2018-02-12,21,47,1.4142135623731
"Road",2018-02-12,22,23.5,7.77817459305202
"Road",2018-02-12,23,29,8.48528137423857
"Road",2018-02-13,0,26.5,7.77817459305202
"Road",2018-02-13,1,22,5.65685424949238
"Road",2018-02-13,2,26,4.24264068711928
"Road",2018-02-13,3,34.5,7.77817459305202
"Road",2018-02-13,4,36,2.82842712474619
"Road",2018-02-13,5,36.5,4.94974746830583
"Road",2018-02-13,6,37,9.89949493661167
"Road",2018-02-13,7,47.5,10.6066017177982
"Road",2018-02-13,8,52.5,4.94974746830583
"Road",2018-02-13,9,54,12.7279220613579
"Road",2018-02-13,10,56.5,10.6066017177982
"Road",2018-02-13,11,51.5,10.6066017177982
"Road",2018-02-13,12,47,4.24264068711928
"Road",2018-02-13,13,45,4.24264068711928
"Road",2018-02-13,14,41.5,9.19238815542512
"Road",2018-02-13,15,38,14.142135623731
"Road",2018-02-13,16,28.5,0.707106781186548
"Road",2018-02-13,17,32,5.65685424949238
"Road",2018-02-13,18,41,0
"Road",2018-02-13,19,49,2.82842712474619
"Road",2018-02-13,20,49,4.24264068711928
"Road",2018-02-13,21,49.5,7.77817459305202
"Road",2018-02-13,22,46.5,6.36396103067893
"Road",2018-02-13,23,38.5,0.707106781186548
"Road",2018-02-14,0,43,1.4142135623731
"Road",2018-02-14,1,52,5.65685424949238
"Road",2018-02-14,2,35,4.24264068711928
"Road",2018-02-14,3,27.5,3.53553390593274
"Road",2018-02-14,4,22,4.24264068711928
"Road",2018-02-14,5,26.5,4.94974746830583
"Road",2018-02-14,6,41.5,16.2634559672906
"Road",2018-02-14,7,60.5,6.36396103067893
"Road",2018-02-14,8,74,5.65685424949238
"Road",2018-02-14,9,61.5,3.53553390593274
"Road",2018-02-14,10,54.5,9.19238815542512
"Road",2018-02-14,11,47.5,2.12132034355964
"Road",2018-02-14,12,49.5,3.53553390593274
"Road",2018-02-14,13,39.5,0.707106781186548
"Road",2018-02-14,14,39,2.82842712474619
"Road",2018-02-14,15,41,1.4142135623731
"Road",2018-02-14,16,42,1.4142135623731
"Road",2018-02-14,17,44,1.4142135623731
"Road",2018-02-14,18,49,2.82842712474619
"Road",2018-02-14,19,54.5,0.707106781186548
"Road",2018-02-14,20,45,1.4142135623731
"Road",2018-02-14,21,33.5,4.94974746830583
"Road",2018-02-14,22,20.5,3.53553390593274
"Road",2018-02-14,23,21.5,4.94974746830583
"Road",2018-02-15,0,17.5,2.12132034355964
"Road",2018-02-15,1,14,1.4142135623731
"Road",2018-02-15,2,13.5,0.707106781186548
"Road",2018-02-15,3,10,1.4142135623731
"Road",2018-02-15,4,9.5,0.707106781186548
"Road",2018-02-15,5,12,1.4142135623731
"Road",2018-02-15,6,15,4.24264068711928
"Road",2018-02-15,7,23.5,9.19238815542512
"Road",2018-02-15,8,28.5,10.6066017177982
"Road",2018-02-15,9,26.5,0.707106781186548
"Road",2018-02-15,10,21,1.4142135623731
"Road",2018-02-15,11,16.5,2.12132034355964
"Road",2018-02-15,12,14,1.4142135623731
"Road",2018-02-15,13,14.5,0.707106781186548
"Road",2018-02-15,14,12,1.4142135623731
"Road",2018-02-15,15,14,0
"Road",2018-02-15,16,13,1.4142135623731
"Road",2018-02-15,17,15.5,0.707106781186548
"Road",2018-02-15,18,17,2.82842712474619
"Road",2018-02-15,19,19.5,2.12132034355964
"Road",2018-02-15,20,29,1.4142135623731
"Road",2018-02-15,21,40,2.82842712474619
"Road",2018-02-15,22,37.5,3.53553390593274
"Road",2018-02-15,23,21,2.82842712474619
"Road",2018-02-16,0,31,8.48528137423857
"Road",2018-02-16,1,27,5.65685424949238
"Road",2018-02-16,2,31,7.07106781186548
"Road",2018-02-16,3,35.5,4.94974746830583
"Road",2018-02-16,4,42.5,3.53553390593274
"Road",2018-02-16,5,40.5,4.94974746830583
"Road",2018-02-16,6,42,5.65685424949238
"Road",2018-02-16,7,44,9.89949493661167
"Road",2018-02-16,8,45,8.48528137423857
"Road",2018-02-16,9,44.5,6.36396103067893
"Road",2018-02-16,10,43.5,4.94974746830583
"Road",2018-02-16,11,44.5,0.707106781186548
"Road",2018-02-16,12,28,0
"Road",2018-02-16,13,25.5,2.12132034355964
"Road",2018-02-16,14,22,1.4142135623731
"Road",2018-02-16,15,25,2.82842712474619
"Road",2018-02-16,16,20,1.4142135623731
"Road",2018-02-16,17,19,2.82842712474619
"Road",2018-02-16,18,23.5,3.53553390593274
"Road",2018-02-16,19,35,0
"Road",2018-02-16,20,41,2.82842712474619
"Road",2018-02-16,21,46,2.82842712474619
"Road",2018-02-16,22,40,5.65685424949238
"Road",2018-02-16,23,16.5,2.12132034355964
"Road",2018-02-17,0,14,1.4142135623731
"Road",2018-02-17,1,11,1.4142135623731
"Road",2018-02-17,2,8.5,2.12132034355964
"Road",2018-02-17,3,8.5,0.707106781186548
"Road",2018-02-17,4,7,0
"Road",2018-02-17,5,8,0
"Road",2018-02-17,6,10.5,2.12132034355964
"Road",2018-02-17,7,12,4.24264068711928
"Road",2018-02-17,8,12,2.82842712474619
"Road",2018-02-17,9,11.5,0.707106781186548
"Road",2018-02-17,10,9,1.4142135623731
"Road",2018-02-17,11,10,1.4142135623731
"Road",2018-02-17,12,9,1.4142135623731
"Road",2018-02-17,13,11,1.4142135623731
"Road",2018-02-17,14,9.5,0.707106781186548
"Road",2018-02-17,15,10.5,2.12132034355964
"Road",2018-02-17,16,12,2.82842712474619
"Road",2018-02-17,17,15.5,2.12132034355964
"Road",2018-02-17,18,16.5,3.53553390593274
"Road",2018-02-17,19,23.5,0.707106781186548
"Road",2018-02-17,20,36,0
"Road",2018-02-17,21,42.5,2.12132034355964
"Road",2018-02-17,22,38.5,3.53553390593274
"Road",2018-02-17,23,29.5,6.36396103067893
"Road",2018-02-18,0,24,5.65685424949238
"Road",2018-02-18,1,17.5,2.12132034355964
"Road",2018-02-18,2,14,2.82842712474619
"Road",2018-02-18,3,17,0
"Road",2018-02-18,4,13,1.4142135623731
"Road",2018-02-18,5,15.5,0.707106781186548
"Road",2018-02-18,6,19.5,6.36396103067893
"Road",2018-02-18,7,24,9.89949493661167
"Road",2018-02-18,8,43,8.48528137423857
"Road",2018-02-18,9,42,5.65685424949238
"Road",2018-02-18,10,34.5,3.53553390593274
"Road",2018-02-18,11,36.5,3.53553390593274
"Road",2018-02-18,12,29,0
"Road",2018-02-18,13,25,0
"Road",2018-02-18,14,33,1.4142135623731
"Road",2018-02-18,15,42,2.82842712474619
"Road",2018-02-18,16,43,1.4142135623731
"Road",2018-02-18,17,30.5,6.36396103067893
"Road",2018-02-18,18,33.5,4.94974746830583
"Road",2018-02-18,19,43,8.48528137423857
"Road",2018-02-18,20,46.5,4.94974746830583
"Road",2018-02-18,21,45.5,6.36396103067893
"Road",2018-02-18,22,27.5,9.19238815542512
"Road",2018-02-18,23,39.5,10.6066017177982
"Road",2018-02-19,0,33.5,10.6066017177982
"Road",2018-02-19,1,43,12.7279220613579
"Road",2018-02-19,2,44.5,14.8492424049175
"Road",2018-02-19,3,49,8.48528137423857
"Road",2018-02-19,4,51,5.65685424949238
"Road",2018-02-19,5,56,7.07106781186548
"Road",2018-02-19,6,58,8.48528137423857
"Road",2018-02-19,7,67,11.3137084989848
"Road",2018-02-19,8,75,16.9705627484771
"Road",2018-02-19,9,79,11.3137084989848
"Road",2018-02-19,10,73,0
"Road",2018-02-19,11,68,1.4142135623731
"Road",2018-02-19,12,49.5,13.4350288425444
"Road",2018-02-19,13,49.5,2.12132034355964
"Road",2018-02-19,14,50,8.48528137423857
"Road",2018-02-19,15,42.5,4.94974746830583
"Road",2018-02-19,16,41,2.82842712474619
"Road",2018-02-19,17,49,4.24264068711928
"Road",2018-02-19,18,47.5,2.12132034355964
"Road",2018-02-19,19,53,7.07106781186548
"Road",2018-02-19,20,50,8.48528137423857
"Road",2018-02-19,21,53.5,4.94974746830583
"Road",2018-02-19,22,55,5.65685424949238
"Road",2018-02-19,23,61,9.89949493661167
"Road",2018-02-20,0,64.5,10.6066017177982
"Road",2018-02-20,1,63,7.07106781186548
"Road",2018-02-20,2,58.5,7.77817459305202
"Road",2018-02-20,3,51,12.7279220613579
"Road",2018-02-20,4,32.5,4.94974746830583
"Road",2018-02-20,5,50.5,9.19238815542512
"Road",2018-02-20,6,59,16.9705627484771
"Road",2018-02-20,7,56.5,10.6066017177982
"Road",2018-02-20,8,59.5,16.2634559672906
"Road",2018-02-20,9,61,9.89949493661167
"Road",2018-02-20,10,54,9.89949493661167
"Road",2018-02-20,11,34.5,7.77817459305202
"Road",2018-02-20,12,27.5,2.12132034355964
"Road",2018-02-20,13,21.5,0.707106781186548
"Road",2018-02-20,14,19.5,2.12132034355964
"Road",2018-02-20,15,21.5,0.707106781186548
"Road",2018-02-20,16,24,1.4142135623731
"Road",2018-02-20,17,22,5.65685424949238
"Road",2018-02-20,18,26,2.82842712474619
"Road",2018-02-20,19,31.5,6.36396103067893
"Road",2018-02-20,20,31.5,0.707106781186548
"Road",2018-02-20,21,27,7.07106781186548
"Road",2018-02-20,22,30,8.48528137423857
"Road",2018-02-20,23,26,5.65685424949238
"Road",2018-02-21,0,16,4.24264068711928
"Road",2018-02-21,1,14.5,2.12132034355964
"Road",2018-02-21,2,15,1.4142135623731
"Road",2018-02-21,3,12.5,0.707106781186548
"Road",2018-02-21,4,10,0
"Road",2018-02-21,5,10.5,2.12132034355964
"Road",2018-02-21,6,19,7.07106781186548
"Road",2018-02-21,7,32.5,10.6066017177982
"Road",2018-02-21,8,47.5,19.0918830920368
"Road",2018-02-21,9,43.5,9.19238815542512
"Road",2018-02-21,10,49,8.48528137423857
"Road",2018-02-21,11,42.5,12.0208152801713
"Road",2018-02-21,12,39.5,2.12132034355964
"Road",2018-02-21,13,33.5,3.53553390593274
"Road",2018-02-21,14,16,0
"Road",2018-02-21,15,18,0
"Road",2018-02-21,16,18,1.4142135623731
"Road",2018-02-21,17,20,2.82842712474619
"Road",2018-02-21,18,24,5.65685424949238
"Road",2018-02-21,19,39.5,7.77817459305202
"Road",2018-02-21,20,43.5,9.19238815542512
"Road",2018-02-21,21,39.5,9.19238815542512
"Road",2018-02-21,22,40.5,13.4350288425444
"Road",2018-02-21,23,44.5,16.2634559672906
"Road",2018-02-22,0,47.5,10.6066017177982
"Road",2018-02-22,1,46,7.07106781186548
"Road",2018-02-22,2,30,7.07106781186548
"Road",2018-02-22,3,38,16.9705627484771
"Road",2018-02-22,4,48.5,4.94974746830583
"Road",2018-02-22,5,50.5,4.94974746830583
"Road",2018-02-22,6,59,9.89949493661167
"Road",2018-02-22,7,67,8.48528137423857
"Road",2018-02-22,8,69,11.3137084989848
"Road",2018-02-22,9,60.5,4.94974746830583
"Road",2018-02-22,10,65,8.48528137423857
"Road",2018-02-22,11,62,4.24264068711928
"Road",2018-02-22,12,62,0
"Road",2018-02-22,13,48.5,0.707106781186548
"Road",2018-02-22,14,40.5,3.53553390593274
"Road",2018-02-22,15,41.5,0.707106781186548
"Road",2018-02-22,16,35,1.4142135623731
"Road",2018-02-22,17,42.5,3.53553390593274
"Road",2018-02-22,18,37,4.24264068711928
"Road",2018-02-22,19,44.5,0.707106781186548
"Road",2018-02-22,20,51,1.4142135623731
"Road",2018-02-22,21,50,4.24264068711928
"Road",2018-02-22,22,43.5,0.707106781186548
"Road",2018-02-22,23,49,2.82842712474619
"Road",2018-02-23,0,42,4.24264068711928
"Road",2018-02-23,1,34,0
"Road",2018-02-23,2,37,4.24264068711928
"Road",2018-02-23,3,40,8.48528137423857
"Road",2018-02-23,4,27,5.65685424949238
"Road",2018-02-23,5,24.5,4.94974746830583
"Road",2018-02-23,6,36,18.3847763108502
"Road",2018-02-23,7,51.5,10.6066017177982
"Road",2018-02-23,8,59,11.3137084989848
"Road",2018-02-23,9,63.5,16.2634559672906
"Road",2018-02-23,10,66.5,20.5060966544099
"Road",2018-02-23,11,70.5,0.707106781186548
"Road",2018-02-23,12,74.5,2.12132034355964
"Road",2018-02-23,13,59.5,4.94974746830583
"Road",2018-02-23,14,67.5,3.53553390593274
"Road",2018-02-23,15,66.5,6.36396103067893
"Road",2018-02-23,16,55,2.82842712474619
"Road",2018-02-23,17,48.5,2.12132034355964
"Road",2018-02-23,18,47,2.82842712474619
"Road",2018-02-23,19,49.5,4.94974746830583
"Road",2018-02-23,20,48.5,7.77817459305202
"Road",2018-02-23,21,41,4.24264068711928
"Road",2018-02-23,22,44.5,6.36396103067893
"Road",2018-02-23,23,43,1.4142135623731
"Road",2018-02-24,0,25.5,3.53553390593274
"Road",2018-02-24,1,27,4.24264068711928
"Road",2018-02-24,2,28,2.82842712474619
"Road",2018-02-24,3,21.5,0.707106781186548
"Road",2018-02-24,4,16.5,0.707106781186548
"Road",2018-02-24,5,22.5,6.36396103067893
"Road",2018-02-24,6,29.5,10.6066017177982
"Road",2018-02-24,7,37.5,2.12132034355964
"Road",2018-02-24,8,52.5,12.0208152801713
"Road",2018-02-24,9,40,1.4142135623731
"Road",2018-02-24,10,39.5,9.19238815542512
"Road",2018-02-24,11,41,7.07106781186548
"Road",2018-02-24,12,42.5,4.94974746830583
"Road",2018-02-24,13,44,4.24264068711928
"Road",2018-02-24,14,28.5,3.53553390593274
"Road",2018-02-24,15,34,5.65685424949238
"Road",2018-02-24,16,36,0
"Road",2018-02-24,17,32.5,2.12132034355964
"Road",2018-02-24,18,36.5,3.53553390593274
"Road",2018-02-24,19,42,4.24264068711928
"Road",2018-02-24,20,33.5,6.36396103067893
"Road",2018-02-24,21,28,1.4142135623731
"Road",2018-02-24,22,30.5,16.2634559672906
"Road",2018-02-24,23,50.5,9.19238815542512
"Road",2018-02-25,0,59,12.7279220613579
"Road",2018-02-25,1,55.5,10.6066017177982
"Road",2018-02-25,2,48.5,6.36396103067893
"Road",2018-02-25,3,46.5,6.36396103067893
"Road",2018-02-25,4,34,5.65685424949238
"Road",2018-02-25,5,34,7.07106781186548
"Road",2018-02-25,6,41.5,7.77817459305202
"Road",2018-02-25,7,41.5,2.12132034355964
"Road",2018-02-25,8,46,9.89949493661167
"Road",2018-02-25,9,51.5,3.53553390593274
"Road",2018-02-25,10,49,2.82842712474619
"Road",2018-02-25,11,47,2.82842712474619
"Road",2018-02-25,12,46.5,0.707106781186548
"Road",2018-02-25,13,38.5,2.12132034355964
"Road",2018-02-25,14,26,0
"Road",2018-02-25,15,21.5,2.12132034355964
"Road",2018-02-25,16,21,4.24264068711928
"Road",2018-02-25,17,22,0
"Road",2018-02-25,18,27.5,2.12132034355964
"Road",2018-02-25,19,37,1.4142135623731
"Road",2018-02-25,20,49.5,7.77817459305202
"Road",2018-02-25,21,37.5,9.19238815542512
"Road",2018-02-25,22,35,7.07106781186548
"Road",2018-02-25,23,30,2.82842712474619
"Road",2018-02-26,0,33,9.89949493661167
"Road",2018-02-26,1,48.5,7.77817459305202
"Road",2018-02-26,2,47,7.07106781186548
"Road",2018-02-26,3,51.5,4.94974746830583
"Road",2018-02-26,4,55.5,6.36396103067893
"Road",2018-02-26,5,51,9.89949493661167
"Road",2018-02-26,6,54,9.89949493661167
"Road",2018-02-26,7,61.5,9.19238815542512
"Road",2018-02-26,8,63.5,4.94974746830583
"Road",2018-02-26,9,62,5.65685424949238
"Road",2018-02-26,10,63,5.65685424949238
"Road",2018-02-26,11,63.5,4.94974746830583
"Road",2018-02-26,12,61.5,0.707106781186548
"Road",2018-02-26,13,59.5,2.12132034355964
"Road",2018-02-26,14,59.5,0.707106781186548
"Road",2018-02-26,15,64.5,3.53553390593274
"Road",2018-02-26,16,71.5,2.12132034355964
"Road",2018-02-26,17,75,2.82842712474619
"Road",2018-02-26,18,73.5,0.707106781186548
"Road",2018-02-26,19,80,7.07106781186548
"Road",2018-02-26,20,96.5,10.6066017177982
"Road",2018-02-26,21,92,7.07106781186548
"Road",2018-02-26,22,100,14.142135623731
"Road",2018-02-26,23,89.5,13.4350288425444
"Road",2018-02-27,0,87.5,13.4350288425444
"Road",2018-02-27,1,85,9.89949493661167
"Road",2018-02-27,2,83,12.7279220613579
"Road",2018-02-27,3,81,14.142135623731
"Road",2018-02-27,4,81.5,13.4350288425444
"Road",2018-02-27,5,85.5,19.0918830920368
"Road",2018-02-27,6,85.5,19.0918830920368
"Road",2018-02-27,7,90.5,16.2634559672906
"Road",2018-02-27,8,95,4.24264068711928
"Road",2018-02-27,9,103,4.24264068711928
"Road",2018-02-27,10,108.5,0.707106781186548
"Road",2018-02-27,11,99,1.4142135623731
"Road",2018-02-27,12,95,8.48528137423857
"Road",2018-02-27,13,96.5,0.707106781186548
"Road",2018-02-27,14,96,5.65685424949238
"Road",2018-02-27,15,82,1.4142135623731
"Road",2018-02-27,16,82.5,3.53553390593274
"Road",2018-02-27,17,96,18.3847763108502
"Road",2018-02-27,18,80.5,4.94974746830583
"Road",2018-02-27,19,87.5,7.77817459305202
"Road",2018-02-27,20,95,5.65685424949238
"Road",2018-02-27,21,92,1.4142135623731
"Road",2018-02-27,22,82.5,2.12132034355964
"Road",2018-02-27,23,77,7.07106781186548
"Road",2018-02-28,0,72.5,4.94974746830583
"Road",2018-02-28,1,69.5,12.0208152801713
"Road",2018-02-28,2,82.5,4.94974746830583
"Road",2018-02-28,3,75.5,4.94974746830583
"Road",2018-02-28,4,67,5.65685424949238
"Road",2018-02-28,5,65.5,6.36396103067893
"Road",2018-02-28,6,62.5,4.94974746830583
"Road",2018-02-28,7,73,5.65685424949238
"Road",2018-02-28,8,77.5,13.4350288425444
